id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,expires_date
5159,14,Mastercard,Debit (Prepaid),5644525290796847,601,YES,1,$22,10/2009,2010,No,
3082,14,Visa,Debit,4124567693793737,870,NO,1,$16464,05/2010,2026,No,
4266,162,Mastercard,Debit,5125647538274113,824,YES,1,$39591,08/2008,2025,No,
5938,162,Mastercard,Debit,5099776027896183,812,YES,1,$39452,12/2008,2010,No,
5694,162,Visa,Debit,4338781388247802,826,YES,2,$27266,11/2013,2013,No,
2240,162,Visa,Credit,4524849172878282,975,YES,2,$15400,03/2009,2026,No,
3569,162,Mastercard,Credit,5475237541011918,774,YES,1,$16700,06/2013,2013,No,
5371,1692,Mastercard,Debit,5383177529361615,716,YES,1,$38048,11/2001,2007,No,
5618,1692,Mastercard,Debit,5554581325182985,904,YES,2,$7564,11/2010,2013,No,
3646,1692,Mastercard,Debit,5656878998719323,789,YES,2,$35203,07/1991,2010,No,
5838,380,Mastercard,Credit,5764817007089895,815,YES,2,$10800,12/2005,2010,No,
3538,380,Visa,Credit,4018146556727350,544,NO,2,$8000,06/2011,2025,No,
4219,141,Mastercard,Debit,5815754119556359,221,YES,1,$4729,08/2007,2014,No,
3028,141,Visa,Credit,4362354248365750,283,YES,2,$6400,05/2009,2024,No,
5514,141,Visa,Credit,4620287459795673,745,YES,1,$9200,11/2007,2014,No,
4073,141,Visa,Credit,4595319622489775,349,NO,1,$8000,07/2018,2018,No,
2952,141,Visa,Debit,4385951951421354,796,YES,2,$17235,05/2007,2007,No,
3941,1348,Mastercard,Debit,5372184619325693,785,YES,2,$1,07/2010,2010,No,
2669,1348,Visa,Debit,4924159268930796,790,YES,1,$1,04/2010,2010,No,
4137,1348,Mastercard,Debit,5792498646569711,554,YES,1,$0,08/2026,2024,No,
4982,1348,Discover,Credit,6283858533446011,427,YES,1,$0,10/2003,2007,No,
6137,1256,Mastercard,Debit,5772730644295426,852,YES,2,$28850,12/2018,2018,No,
6116,1256,Visa,Credit,4888697499810645,276,YES,2,$18500,12/2015,2015,No,
1969,1690,Visa,Debit,4693555328780539,281,YES,2,$14495,02/2020,2020,No,
5717,169,Visa,Debit,4032033794787095,167,YES,1,$10194,11/2015,2015,No,
5655,169,Mastercard,Debit (Prepaid),5746544800697198,335,YES,2,$91,11/2011,2025,No,
3256,169,Mastercard,Debit,5995053751840192,267,YES,1,$12591,06/2003,2010,No,
2317,169,Mastercard,Debit,5802870059687260,990,NO,1,$10574,03/2013,2013,No,
4220,1955,Mastercard,Debit (Prepaid),5391951338573410,356,YES,2,$92,08/2007,2024,No,
4184,1955,Mastercard,Debit,5751709126583195,435,YES,1,$7338,08/2006,2016,No,
4123,1807,Visa,Debit,4963369225142746,418,YES,1,$38154,08/2003,2025,No,
3816,257,Mastercard,Debit,5723984491385619,703,YES,2,$13345,07/2007,2010,No,
4386,257,Visa,Credit,4575711221736157,777,YES,1,$8000,08/2011,2025,No,
5127,257,Mastercard,Debit (Prepaid),5756681783759529,331,YES,2,$87,10/2008,2026,No,
2748,987,Mastercard,Debit (Prepaid),5929319761273570,367,YES,1,$69,04/2015,2015,No,
4146,987,Visa,Debit,4783135306510626,128,YES,1,$18912,08/2026,2022,No,
5090,987,Mastercard,Debit,5232731518306860,971,YES,1,$23021,10/2007,2025,No,
3817,1141,Mastercard,Credit,5626143345177540,318,YES,2,$2800,07/2007,2010,No,
3624,1141,Visa,Debit,4145457087186133,837,YES,1,$10466,06/2017,2017,No,
5224,1141,Visa,Debit,4094653186833148,298,YES,2,$20161,10/2010,2010,No,
1277,1682,Mastercard,Credit,5399068844339829,512,YES,1,$12600,02/2011,2015,No,
2517,1682,Visa,Credit,4639536674901608,981,NO,1,$14300,04/2006,2007,No,
3407,1682,Visa,Debit,4404150274692596,155,YES,1,$23452,06/2008,2025,No,
1725,1550,Mastercard,Credit,5447265501719265,636,NO,1,$13700,02/2020,2020,No,
1970,1162,Visa,Debit,4716305740813495,984,YES,1,$15695,02/2020,2020,No,
1454,1162,Discover,Credit,6492132286425890,811,YES,1,$13700,02/2020,2020,No,
2365,172,Mastercard,Debit,5195057277840268,855,YES,1,$19600,03/2017,2017,No,
3458,172,Visa,Debit,4366055356305424,186,YES,1,$17815,06/2009,2010,No,
1232,172,Mastercard,Debit,5453650582708795,531,YES,1,$16373,02/2010,2010,No,
5656,315,Mastercard,Debit (Prepaid),5956867363687567,701,YES,1,$109,11/2011,2025,No,
1726,315,Mastercard,Debit,5046535005565011,821,YES,1,$16218,02/2020,2020,No,
3121,315,Mastercard,Debit,5948980046719583,710,YES,1,$22115,05/2012,2026,No,
3246,1739,Visa,Debit (Prepaid),4443766253735109,361,YES,1,$80,06/2002,2025,No,
1727,836,Mastercard,Debit,5172517796855710,817,NO,2,$18261,02/2020,2020,No,
2413,39,Visa,Debit,4660445166648632,610,YES,1,$1325,04/2000,2025,No,
2039,39,Visa,Credit,4877727463431062,537,YES,2,$16900,03/2002,2007,No,
2281,155,Mastercard,Debit,5358949072497400,324,YES,2,$12163,03/2011,2025,No,
3111,155,Visa,Debit,4972569366952714,855,YES,2,$14959,05/2011,2025,No,
5793,155,Mastercard,Debit (Prepaid),5039304998585215,721,YES,2,$15,12/2003,2010,No,
2026,1305,Mastercard,Debit,5735388999396191,260,YES,1,$18118,03/2001,2007,No,
2229,1305,Mastercard,Credit,5216010288888583,983,YES,1,$9100,03/2009,2015,No,
3409,1504,Visa,Debit,4320358361635021,729,YES,2,$16064,06/2008,2025,No,
3486,1504,Mastercard,Credit,5039473078606416,356,YES,1,$6000,06/2010,2025,No,
5373,1504,Visa,Debit,4951288736229807,776,YES,2,$7136,11/2001,2014,No,
4963,1504,Discover,Credit,6418843769862227,423,YES,1,$3900,10/2002,2010,No,
3977,1504,Mastercard,Debit,5508687277469967,469,YES,1,$8444,07/2011,2025,No,
4119,1105,Mastercard,Debit,5256438428040603,880,YES,2,$12692,08/2003,2026,No,
2036,1105,Mastercard,Debit,5772409732789359,218,YES,2,$9027,03/2002,2015,No,
1971,1761,Visa,Credit,4717288923637339,818,YES,1,$12200,02/2020,2020,No,
1728,1761,Mastercard,Debit,5990008776952532,386,YES,2,$1996,02/2020,2020,No,
1729,215,Mastercard,Debit,5532144053662492,154,YES,2,$19998,02/2020,2020,No,
3083,948,Visa,Credit,4763339915481098,488,YES,2,$8300,05/2010,2010,No,
5695,948,Visa,Debit,4948154067393861,688,YES,2,$11795,11/2013,2013,No,
3376,948,Discover,Credit,6167888794302874,138,YES,1,$7900,06/2008,2013,No,
1455,862,Discover,Credit,6666283868705517,112,YES,1,$12900,02/2020,2020,No,
3167,862,Mastercard,Credit,5170494527481348,731,NO,1,$3800,05/2015,2015,No,
5103,1514,Visa,Credit,4662421715985774,439,YES,2,$7800,10/2007,2022,No,
4679,1514,Mastercard,Debit (Prepaid),5222744542088596,394,YES,1,$76,09/2008,2015,No,
4334,1514,Mastercard,Credit,5052545011580809,940,NO,1,$0,08/2010,2010,No,
5639,1698,Visa,Debit,4949964634585996,341,YES,1,$14744,11/2010,2010,No,
1972,1316,Visa,Debit,4930615029109805,514,YES,2,$11983,02/2020,2020,No,
1730,1316,Mastercard,Debit,5894488780147229,182,YES,1,$11557,02/2020,2020,No,
2293,889,Visa,Credit,4476864861762314,669,YES,1,$14700,03/2011,2025,No,
4522,526,Mastercard,Debit (Prepaid),5754706935084019,827,NO,1,$52,09/2002,2013,No,
5204,526,Mastercard,Debit,5427548263390254,736,YES,1,$3224,10/2010,2013,No,
5917,526,Visa,Debit,4186305659535998,674,YES,2,$23001,12/2007,2013,No,
2091,526,Mastercard,Debit,5507762507273350,170,YES,1,$23652,03/2005,2014,No,
5500,526,Mastercard,Debit (Prepaid),5763661322183411,688,YES,1,$86,11/2007,2013,No,
5091,231,Mastercard,Debit (Prepaid),5133503724511818,528,YES,2,$80,10/2007,2025,No,
4221,231,Mastercard,Debit,5443684097691863,473,YES,1,$26097,08/2007,2025,No,
5718,231,Visa,Debit,4551009502548949,466,YES,1,$11032,11/2015,2015,No,
2474,231,Visa,Credit,4632232168339378,970,YES,1,$8900,04/2026,2025,No,
5255,910,Visa,Debit,4925413173106257,460,YES,1,$10523,10/2011,2025,No,
3918,876,Visa,Debit,4967103653953670,962,YES,1,$6489,07/2009,2013,No,
5342,1509,Mastercard,Debit (Prepaid),5014318785325420,622,YES,1,$66,10/2019,2019,No,
2352,1509,Visa,Debit,4417739183409950,990,NO,1,$18138,03/2015,2015,No,
1347,1509,Mastercard,Debit,5352211789998935,443,YES,1,$23238,02/2014,2014,No,
5276,1509,Mastercard,Debit,5410637796399201,983,YES,1,$20706,10/2013,2013,No,
3685,1509,Visa,Credit,4762138266799478,495,YES,2,$12100,07/2002,2010,No,
5696,1422,Visa,Debit,4363891861741725,662,YES,2,$19781,11/2013,2013,No,
4983,1422,Discover,Credit,6967609497983390,334,YES,2,$9300,10/2003,2026,No,
3212,1422,Mastercard,Debit,5267551356380608,984,NO,2,$5451,06/2025,2026,No,
3796,492,Visa,Debit,4837452802436823,288,YES,1,$16905,07/2006,2022,No,
1002,1516,Mastercard,Debit,5503001623065365,552,YES,1,$47153,02/2002,2006,No,
3960,1516,Visa,Debit,4776377960241200,190,YES,2,$25010,07/2010,2010,No,
5973,1649,Mastercard,Debit,5178473684405564,562,YES,1,$232,12/2009,2010,No,
4410,1649,Mastercard,Credit,5012197802964363,674,YES,2,$100,08/2013,2013,No,
3697,1649,Mastercard,Debit (Prepaid),5855938431811539,656,YES,1,$80,07/2003,2025,No,
3238,1811,Mastercard,Debit,5158280368787690,616,YES,1,$70187,06/2002,2025,No,
3355,1811,Mastercard,Debit,5978884065247077,708,YES,2,$96637,06/2007,2007,No,
4894,1811,Discover,Credit,6977627305195042,233,YES,2,$44200,09/2016,2016,No,
2165,1811,Visa,Debit (Prepaid),4065795089404702,765,NO,1,$68,03/2007,2007,No,
3978,1811,Mastercard,Debit,5879372260390616,403,YES,1,$62519,07/2011,2025,No,
3141,1811,Visa,Debit,4910341780863441,246,YES,1,$87408,05/2013,2013,No,
3860,1054,Mastercard,Debit,5349556696203116,875,YES,1,$2303,07/2008,2025,No,
3435,1678,Mastercard,Debit,5240082203312523,393,YES,1,$25027,06/2009,2024,No,
4680,1678,Mastercard,Debit,5127936739014860,896,YES,1,$30424,09/2008,2025,No,
1731,333,Mastercard,Debit,5689212244021237,924,YES,2,$14304,02/2020,2020,No,
5311,1412,Visa,Debit,4621223878831288,682,YES,2,$19081,10/2015,2015,No,
5687,1412,Mastercard,Debit,5395339623143984,501,YES,2,$17401,11/2013,2013,No,
3067,1412,Mastercard,Credit,5135678062479808,505,YES,1,$12800,05/2010,2016,No,
3942,1412,Mastercard,Debit (Prepaid),5670005225763179,698,YES,1,$42,07/2010,2025,No,
3436,1412,Mastercard,Debit,5818161374881413,212,NO,2,$10404,06/2009,2010,No,
3715,177,Mastercard,Debit,5517723360584005,347,YES,1,$39422,07/2026,2024,No,
2681,177,Mastercard,Credit,5237138657431099,589,YES,1,$11900,04/2011,2025,No,
1152,177,Mastercard,Debit,5974924187009496,102,YES,2,$4880,02/2008,2010,No,
3653,177,Mastercard,Debit,5764898909630971,255,YES,2,$25392,07/1998,2014,No,
3539,1577,Visa,Credit,4816860056537332,197,YES,1,$10100,06/2011,2014,No,
3437,1577,Mastercard,Debit,5764651900129904,596,YES,1,$2037,06/2009,2013,No,
3504,1577,Visa,Debit,4991364969575729,244,YES,2,$21999,06/2010,2015,No,
2394,1577,Mastercard,Debit,5557499918915420,576,YES,2,$15793,04/1994,2026,No,
4090,1609,Mastercard,Debit,5675256776194426,833,NO,1,$28844,08/1998,2025,No,
4681,1609,Mastercard,Debit,5595385125014567,519,YES,1,$34023,09/2008,2022,No,
2353,1762,Visa,Credit,4300321753140483,628,YES,2,$18400,03/2015,2015,No,
3410,917,Visa,Debit,4191974309505453,802,YES,2,$17314,06/2008,2014,No,
2887,917,Mastercard,Debit,5404392353169210,819,YES,1,$20999,05/2005,2007,No,
5068,917,Visa,Debit,4475946693710004,530,YES,2,$7199,10/2006,2013,No,
6122,1717,Mastercard,Debit,5773396250865734,800,YES,2,$17695,12/2016,2016,No,
1383,1717,Visa,Debit,4246551286869282,593,YES,2,$22765,02/2018,2018,No,
3029,1355,Visa,Debit,4107644655969763,870,YES,1,$9295,05/2009,2024,No,
4893,1668,Visa,Debit,4982899751098466,864,YES,1,$23240,09/2015,2015,No,
4440,1668,Visa,Debit,4249726842929939,917,YES,1,$18828,08/2014,2014,No,
4803,1668,Visa,Credit,4161722287532690,265,YES,1,$14000,09/2010,2016,No,
1153,1668,Mastercard,Debit (Prepaid),5921304090510635,404,YES,2,$20,02/2008,2017,No,
5260,1293,Mastercard,Debit,5037463911586202,117,YES,1,$16339,10/2012,2026,No,
1973,493,Visa,Debit,4097047880363971,652,YES,2,$9241,02/2020,2020,No,
1261,361,Visa,Credit,4972676446491092,555,NO,2,$11500,02/2010,2010,No,
3438,1659,Mastercard,Debit,5642115649403351,731,YES,1,$23082,06/2009,2024,No,
5056,1659,Mastercard,Debit,5479463619359581,700,YES,2,$23740,10/2006,2014,No,
3540,1659,Visa,Credit,4445565501557714,474,YES,2,$12700,06/2011,2025,No,
6144,737,Mastercard,Credit,5413710543564908,454,YES,1,$6600,12/2019,2019,No,
5013,1733,Mastercard,Debit,5918070737334540,879,YES,2,$898,10/2026,2007,No,
6016,278,Mastercard,Debit,5601819028761095,832,NO,1,$137669,12/2010,2010,No,
2518,278,Visa,Credit,4309358602980982,207,YES,1,$58100,04/2006,2025,No,
3919,278,Visa,Credit,4744339709686056,810,YES,2,$49300,07/2009,2010,No,
6123,278,Mastercard,Debit,5945500533879840,428,YES,1,$92828,12/2016,2016,No,
5619,278,Mastercard,Credit,5079922576804283,242,YES,2,$55300,11/2010,2010,No,
2282,618,Mastercard,Debit,5120169290018670,784,YES,1,$11591,03/2011,2025,No,
4372,618,Mastercard,Debit,5538394493237764,115,YES,1,$8633,08/2011,2025,No,
3411,618,Visa,Debit,4377250779161296,393,YES,1,$12496,06/2008,2010,No,
2937,753,Mastercard,Debit (Prepaid),5333013779987101,836,YES,2,$4,05/2007,2024,No,
5644,753,Discover,Credit,6268816898046008,829,YES,1,$8600,11/2011,2025,No,
5697,489,Visa,Debit (Prepaid),4550158721667391,764,YES,1,$71,11/2013,2013,No,
5069,489,Visa,Debit,4691816721269524,564,YES,2,$11347,10/2006,2024,No,
4233,489,Visa,Credit,4392345136564007,539,YES,1,$8800,08/2007,2026,No,
4051,489,Visa,Credit,4174000010311703,922,YES,1,$14700,07/2016,2016,No,
2991,90,Visa,Debit,4086714175586108,977,YES,2,$9661,05/2008,2015,No,
1100,90,Visa,Debit,4224384711964351,585,YES,2,$26872,02/2006,2015,No,
1233,90,Mastercard,Debit (Prepaid),5454320123258478,429,YES,1,$102,02/2010,2010,No,
4682,1264,Mastercard,Debit,5666750494047679,756,NO,1,$10767,09/2008,2022,No,
1732,1264,Mastercard,Debit,5482357093415075,625,YES,1,$14393,02/2020,2020,No,
1975,18,Visa,Debit (Prepaid),4940092514148148,337,YES,2,$62,02/2020,2020,No,
1262,376,Visa,Debit,4961188850895805,629,NO,1,$28884,02/2010,2015,No,
4704,376,Visa,Debit,4061229587825801,127,YES,1,$2696,09/2008,2013,No,
5576,579,Mastercard,Debit,5481399554489218,754,NO,2,$21005,11/2009,2010,No,
2197,218,Mastercard,Debit,5932064740893460,263,NO,1,$18689,03/2008,2024,No,
2846,218,Mastercard,Debit,5721088827990781,570,YES,2,$9789,05/2003,2013,No,
4091,218,Visa,Debit,4366735799878155,763,YES,1,$11592,08/1998,2015,No,
6017,218,Mastercard,Credit,5102494493150212,615,YES,1,$8100,12/2010,2010,No,
4465,218,Mastercard,Debit,5212081047458870,836,YES,1,$11647,08/2017,2017,No,
1976,1320,Visa,Debit,4417317940986636,598,NO,1,$10693,02/2020,2020,No,
4859,42,Mastercard,Debit,5585235709223011,555,YES,1,$10776,09/2013,2013,No,
2824,42,Discover,Credit,6638748785809862,943,YES,1,$6300,05/2002,2025,No,
4592,1170,Visa,Credit,4192874179326162,680,YES,1,$7900,09/2005,2024,No,
4353,1170,Visa,Debit,4206608050110882,873,YES,2,$19442,08/2010,2010,No,
1977,1275,Visa,Debit,4749157487981215,568,YES,1,$10800,02/2020,2020,No,
4868,1937,Visa,Credit,4478591356446764,207,YES,2,$5500,09/2013,2013,No,
4193,1937,Visa,Debit (Prepaid),4418492072049483,868,YES,2,$53,08/2006,2026,No,
1186,1937,Mastercard,Debit,5016047912098598,561,NO,1,$17883,02/2009,2017,No,
3327,1937,Mastercard,Debit,5663910895753021,385,YES,2,$12212,06/2006,2006,No,
3030,1177,Visa,Credit,4375233416487695,566,YES,1,$15800,05/2009,2015,No,
4164,1177,Mastercard,Credit,5350464215817716,315,YES,1,$26400,08/2005,2022,No,
4860,1177,Mastercard,Debit,5167461508736953,218,YES,2,$25993,09/2013,2013,No,
4016,1177,Visa,Debit (Prepaid),4031671355735386,372,YES,2,$59,07/2013,2013,No,
3529,1032,Mastercard,Debit (Prepaid),5759154405195541,644,YES,2,$8,06/2011,2025,No,
1056,1032,Mastercard,Debit,5147349032162324,325,NO,2,$1955,02/2005,2013,No,
3961,397,Visa,Debit,4398726361408174,592,YES,1,$7159,07/2010,2025,No,
3179,397,Mastercard,Debit,5166788218031494,167,YES,1,$12172,05/2016,2016,No,
2574,397,Mastercard,Debit,5748345653201805,704,YES,2,$10889,04/2008,2010,No,
2543,566,Mastercard,Credit,5124181575265453,308,YES,2,$10800,04/2007,2010,No,
3122,566,Mastercard,Debit (Prepaid),5019509763985509,156,YES,1,$58,05/2012,2026,No,
3439,566,Mastercard,Credit,5578674156872455,118,YES,1,$11000,06/2009,2024,No,
5577,566,Mastercard,Credit,5588638647228889,525,YES,1,$10100,11/2009,2024,No,
2519,1581,Visa,Debit,4564719638698318,446,YES,1,$26596,04/2006,2015,No,
5541,1581,Mastercard,Debit,5862160658521395,117,YES,2,$1807,11/2008,2013,No,
5374,1581,Discover,Credit,6494282265479617,471,YES,1,$9700,11/2002,2021,No,
5666,1332,Visa,Debit,4692209881034936,841,YES,1,$40914,11/2011,2025,No,
2406,1332,Visa,Debit,4733764906350562,982,YES,1,$21749,04/2025,2022,No,
4880,1332,Visa,Debit,4318258273065778,152,YES,1,$39491,09/2014,2014,No,
2166,1648,Visa,Debit,4721815072237153,106,YES,2,$97352,03/2007,2019,No,
2624,1648,Visa,Debit,4559856655520965,475,NO,2,$5921,04/2009,2010,No,
5388,1648,Mastercard,Debit,5283029601327772,972,YES,2,$54057,11/2003,2026,No,
1187,1648,Mastercard,Debit,5489127405017818,287,NO,2,$64565,02/2009,2019,No,
5282,1648,Visa,Credit,4699987716360968,973,YES,1,$36700,10/2013,2013,No,
4787,17,Mastercard,Debit,5112841703970154,367,YES,1,$7175,09/2010,2017,No,
2520,349,Visa,Credit,4957171481250708,860,YES,2,$3600,04/2006,2006,No,
4314,349,Visa,Debit,4848387288995352,393,YES,1,$30348,08/2009,2010,No,
4843,1200,Visa,Credit,4993894078039979,784,YES,2,$6000,09/2012,2026,No,
3505,228,Visa,Credit,4213207721993381,746,YES,1,$1700,06/2010,2010,No,
4545,484,Visa,Debit,4597915385582398,864,YES,2,$10755,09/2003,2020,No,
5794,484,Mastercard,Debit,5814688468697564,196,YES,2,$61262,12/2003,2016,No,
1733,1099,Mastercard,Credit,5805568930094664,887,YES,2,$3500,02/2020,2020,No,
3196,1480,Mastercard,Credit,5677473176452050,686,YES,2,$7100,05/2017,2017,No,
1188,1449,Mastercard,Debit (Prepaid),5154212510711021,821,YES,2,$51,02/2009,2013,No,
1003,1449,Mastercard,Debit,5925144583646101,273,NO,2,$1563,02/2002,2025,No,
5707,1417,Visa,Debit,4755309590277505,531,YES,2,$37325,11/2014,2014,No,
3397,1417,Mastercard,Debit,5164497134993115,490,YES,1,$28815,06/2008,2015,No,
1234,1417,Mastercard,Debit (Prepaid),5082923874323795,774,YES,2,$85,02/2010,2010,No,
3920,1417,Visa,Debit,4551485171901900,892,YES,2,$15285,07/2009,2024,No,
4750,373,Visa,Debit,4623830121488860,233,YES,1,$3867,09/2009,2024,No,
2817,373,Mastercard,Debit,5422145957568718,242,YES,2,$8021,05/2001,2018,No,
2283,1772,Mastercard,Debit,5306745473896520,271,YES,1,$27201,03/2011,2025,No,
5918,1772,Visa,Credit,4148318094287271,313,YES,2,$12800,12/2007,2024,No,
5657,1772,Mastercard,Debit,5626378456369424,982,NO,2,$16426,11/2011,2025,No,
1978,1418,Visa,Credit,4402488714330108,627,YES,1,$9100,02/2020,2020,No,
4516,1774,Visa,Debit,4296121621030187,314,YES,1,$14546,09/2001,2022,No,
2003,1774,Discover,Credit,6974497425701266,192,YES,1,$8400,03/1997,2013,No,
5939,1774,Mastercard,Credit,5647089735442965,480,NO,1,$4000,12/2008,2026,No,
2407,964,Visa,Debit,4086633692001413,881,YES,1,$11254,04/2025,2018,No,
2593,964,Visa,Debit,4842195195266314,497,YES,2,$2271,04/2008,2022,No,
2811,964,Visa,Debit,4780096957038020,604,YES,2,$6311,05/2000,2013,No,
4885,72,Mastercard,Credit,5428221818543241,953,YES,1,$14300,09/2015,2015,No,
1734,6,Mastercard,Credit,5070662282651105,516,YES,2,$14600,02/2020,2020,No,
2366,1527,Mastercard,Credit,5801798801399788,527,YES,2,$7100,03/2017,2017,No,
4485,1433,Visa,Credit,4889540259167879,890,YES,2,$4200,08/2019,2019,No,
2544,1785,Mastercard,Debit,5356557830959677,125,NO,2,$14404,04/2007,2015,No,
2153,1785,Mastercard,Debit,5456509634452108,557,YES,2,$6360,03/2007,2016,No,
2037,1785,Mastercard,Debit,5176036831889983,119,YES,1,$4701,03/2002,2017,No,
4079,1476,Mastercard,Debit,5086512779429782,613,YES,1,$13793,07/2019,2019,No,
3553,1476,Mastercard,Debit,5568197772676119,676,YES,1,$27569,06/2012,2026,No,
3990,455,Visa,Debit,4325994913282358,114,NO,1,$14959,07/2011,2025,No,
4064,455,Visa,Debit,4573359573640504,267,YES,2,$19713,07/2017,2017,No,
3142,532,Visa,Debit,4777234942221867,559,YES,1,$21793,05/2013,2013,No,
1979,1819,Visa,Debit,4086123102379526,744,YES,1,$9238,02/2020,2020,No,
1735,1819,Mastercard,Debit,5674572566243618,702,YES,2,$15474,02/2020,2020,No,
5161,528,Mastercard,Debit (Prepaid),5200521526888417,493,YES,2,$25,10/2009,2010,No,
3150,328,Mastercard,Debit,5900781818896314,694,YES,2,$15125,05/2014,2014,No,
1263,328,Visa,Credit,4737448001688514,626,YES,2,$13200,02/2010,2010,No,
4186,328,Mastercard,Debit (Prepaid),5097151873275379,617,YES,2,$130,08/2006,2014,No,
4815,1282,Mastercard,Debit,5359387075130556,975,YES,1,$16187,09/2011,2025,No,
4945,783,Mastercard,Debit,5359252107099592,401,YES,2,$1627,10/2000,2013,No,
5795,783,Mastercard,Credit,5637704480335686,146,YES,1,$9600,12/2003,2016,No,
2266,1693,Visa,Credit,4745663916245954,938,NO,2,$29900,03/2010,2017,No,
5940,1693,Mastercard,Debit,5128104617797218,726,YES,1,$33506,12/2008,2025,No,
2906,1542,Mastercard,Debit (Prepaid),5712463929886788,814,YES,2,$65,05/2006,2024,No,
1736,36,Mastercard,Debit,5402670262764803,292,NO,2,$8723,02/2020,2020,No,
2611,360,Mastercard,Debit,5641208271147811,668,YES,2,$28003,04/2009,2024,No,
2719,360,Mastercard,Debit,5168276651669097,939,YES,2,$15972,04/2013,2013,No,
4441,360,Visa,Debit,4005308847294610,106,YES,1,$22342,08/2014,2014,No,
3592,360,Mastercard,Debit,5008326450243575,382,NO,1,$21058,06/2015,2015,No,
1981,136,Visa,Debit,4270247503047583,977,NO,1,$24605,02/2020,2020,No,
1982,136,Visa,Debit,4451428446253891,354,YES,2,$20780,02/2020,2020,No,
2710,603,Visa,Credit,4958653958330137,821,YES,2,$3900,04/2012,2026,No,
5205,1794,Mastercard,Debit,5320717372996306,264,YES,2,$4392,10/2010,2017,No,
3069,329,Mastercard,Credit,5376701080589928,991,YES,1,$12300,05/2010,2013,No,
4082,329,Visa,Debit (Prepaid),4336821790834583,943,YES,2,$93,07/2019,2019,No,
4788,329,Mastercard,Credit,5028747805927867,278,YES,1,$9500,09/2010,2015,No,
5824,1181,Visa,Credit,4895717164008273,687,YES,1,$12000,12/2026,2025,No,
3642,1181,Mastercard,Credit,5772874140116142,811,YES,2,$0,06/2019,2019,No,
1094,1181,Mastercard,Debit,5141288066109648,209,YES,1,$27146,02/2006,2025,No,
2040,598,Visa,Debit,4706797634213663,754,YES,2,$19103,03/2002,2025,No,
2361,598,Visa,Credit,4497075414603384,609,YES,2,$11400,03/2016,2016,No,
5038,990,Visa,Debit (Prepaid),4573104032868370,912,YES,1,$75,10/2005,2007,No,
2267,1777,Visa,Credit,4287715741686227,945,YES,1,$12700,03/2010,2020,No,
5014,1777,Mastercard,Debit (Prepaid),5863932577604198,815,YES,1,$61,10/2026,2026,No,
4557,1777,Mastercard,Debit,5523521756936715,646,YES,2,$32895,09/2026,2021,No,
1057,1777,Mastercard,Credit,5283200338474521,183,YES,1,$14300,02/2005,2010,No,
2917,1872,Visa,Debit,4579828689268319,234,YES,1,$24308,05/2006,2025,No,
5819,1872,Mastercard,Debit,5728624930968573,308,YES,1,$26328,12/2026,2021,No,
3962,1872,Visa,Credit,4481314542302614,653,YES,1,$15900,07/2010,2013,No,
4267,1872,Mastercard,Credit,5747096332409894,145,YES,2,$8500,08/2008,2025,No,
1983,1743,Visa,Debit,4706273875998303,662,NO,2,$15234,02/2020,2020,No,
1737,1708,Mastercard,Debit,5932803595236806,567,YES,2,$23397,02/2020,2020,No,
2284,799,Mastercard,Credit,5608087801127195,715,YES,2,$7000,03/2011,2025,No,
4457,144,Mastercard,Debit,5962520384384662,627,YES,2,$14699,08/2016,2016,No,
5247,144,Mastercard,Debit,5891798640440029,370,YES,2,$20289,10/2011,2025,No,
1235,781,Mastercard,Debit,5724812856736556,821,YES,2,$16474,02/2010,2010,No,
1984,781,Visa,Debit,4441537373999689,193,YES,2,$3356,02/2020,2020,No,
4388,781,Discover,Credit,6308521512097419,770,YES,2,$4300,08/2012,2026,No,
5390,1572,Mastercard,Debit,5146038421358947,676,YES,1,$946,11/2003,2015,No,
5092,1572,Mastercard,Debit,5024268943997814,101,YES,2,$7720,10/2007,2007,No,
3151,1572,Mastercard,Credit,5536644643614485,627,YES,2,$3500,05/2014,2014,No,
2775,793,Visa,Credit,4030904159290027,880,YES,1,$13700,04/2017,2017,No,
4234,793,Visa,Credit,4707721125348403,530,YES,1,$16700,08/2007,2007,No,
2545,1179,Mastercard,Debit,5575263233323319,712,YES,2,$15518,04/2007,2025,No,
4466,1179,Visa,Debit,4381450999997195,135,YES,2,$27313,08/2017,2017,No,
2612,1179,Mastercard,Debit,5517928534321046,283,YES,1,$21989,04/2009,2024,No,
4760,1179,Discover,Credit,6340588661070812,737,YES,1,$12900,09/2010,2013,No,
5128,1179,Mastercard,Debit,5037612210257223,213,YES,2,$20026,10/2008,2010,No,
5283,114,Visa,Debit,4997086356987452,106,YES,2,$10676,10/2013,2013,No,
3398,114,Mastercard,Debit,5563288095981743,711,YES,2,$27447,06/2008,2010,No,
3070,114,Mastercard,Debit,5471501151275219,875,YES,2,$16617,05/2010,2025,No,
1738,271,Mastercard,Debit,5758903151118803,876,NO,1,$2105,02/2020,2020,No,
6112,1107,Mastercard,Debit,5678186427083264,765,YES,1,$16678,12/2015,2015,No,
3698,1107,Mastercard,Debit,5259128969401805,719,YES,1,$14123,07/2003,2006,No,
